Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","126.033007","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","126.022393","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","126.159416","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","126.130467","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","126.109238","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","126.448901","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","126.339861","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","126.859004","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","127.044274","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","127.048134","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","127.373322","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","128.429073","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","128.572754","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","129.205182","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7001","January","6121","Value","%","3.006612","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7002","February","6121","Value","%","3.307279","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7003","March","6121","Value","%","3.365386","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7004","April","6121","Value","%","3.423423","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7005","May","6121","Value","%","3.164171","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7006","June","6121","Value","%","3.58638","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7007","July","6121","Value","%","3.327379","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7008","August","6121","Value","%","3.137944","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7009","September","6121","Value","%","3.136087","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7010","October","6121","Value","%","3.607325","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7011","November","6121","Value","%","3.495243","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2001","2001","23014","Food price inflation","7012","December","6121","Value","%","2.643941","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7001","January","6121","Value","%","2.860492","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7002","February","6121","Value","%","2.444701","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7003","March","6121","Value","%","2.50001","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7004","April","6121","Value","%","2.439036","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7005","May","6121","Value","%","1.562496","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7006","June","6121","Value","%","0.980957","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7007","July","6121","Value","%","0.747561","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7008","August","6121","Value","%","0.401825","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7009","September","6121","Value","%","0.51635","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2002","2002","23014","Food price inflation","7010","October","6121","Value","%","-0.057076","E","Estimated value",""
